,quantile
1664,1.557719345
1665,0.918722063
1666,0.935705818
1667,0.574994008
1668,1.405204945
1669,1.490062618
1670,1.066904453
1671,0.926643896
1672,0.933600965
1673,0.939134343
1674,1.108849423
1675,1.102466475
1676,0.975678426
1677,0.943871393
1678,0.844183387
1679,0.964650786
1680,1.068678706
1681,0.554254764
1682,0.488499854
1683,1.05718261
1684,0.920190199
1685,1.013389109
1686,0.570796864
1687,1.067976059
1688,0.950672994
1689,1.029904126
1690,1.286826433
1691,0.638154656
1692,0.981781233
1693,0.791689085
1694,0.898020994
1695,1.094838036
1696,0.780728456
1697,1.038398145
1698,0.963846774
1699,0.861169833
1700,0.897248137
1701,0.688554957
1702,1.016983346
1703,1.029343002
1704,0.828672858
1705,1.294655552
1706,1.443261594
1707,0.895777302
1708,1.092371202
1709,1.099780917
1710,1.039975734
1711,0.95399294
1712,1.087148537
1713,1.018599044
1714,1.175413684
1715,0.586972318
1716,1.277100991
1717,0.895135083
1718,1.234598806
1719,0.603867035
1720,1.128450472
1721,1.324291928
1722,0.876217131
1723,1.126926455
1724,1.208449562
1725,1.042522615
1726,1.03268325
1727,1.166083414
1728,0.831285066
1729,1.003126885
1730,1.096742478
1731,1.057708058
1732,1.132863956
1733,1.087398773
1734,1.072181496
1735,0.966153256
1736,0.906775364
1737,1.287736991
1738,0.773475431
1739,1.357298967
1740,0.997185362
1741,0.945675015
1742,0.822464469
1743,0.714946833
1744,1.031801118
1745,0.574523833
1746,0.878397734
1747,0.862762915
1748,0.652632469
1749,0.886790362
1750,1.003250033
1751,0.845768733
1752,1.015424065
1753,0.771928104
1754,1.046188387
1755,0.995990944
1756,0.5374141
1757,0.831208177
1758,1.001049634
1759,0.900467897
1760,1.344371903
1761,0.929079228
1762,0.703621629
1763,0.841011911
1764,1.343235016
1765,1.079496161
1766,0.90656181
1767,0.790205863
1768,1.12752729
1769,1.333057881
1770,1.177738302
1771,0.699009708
1772,0.73165054
1773,0.991527007
1774,0.7780015
1775,1.116612522
1776,1.224259154
1777,1.050011877
1778,1.051454974
1779,0.911159972
1780,0.770366279
1781,1.02131893
1782,0.951293593
1783,1.285468825
1784,0.935215759
1785,1.171468475
1786,0.970368652
1787,1.248791992
1788,0.939567309
1789,1.134007515
1790,1.049621692
1791,0.835593763
1792,0.923861158
1793,1.101104203
1794,1.258942638
1795,0.976717624
1796,1.22233458
1797,0.750536422
1798,1.178284315
1799,1.262382484
1800,0.958932996
1801,1.187358183
1802,0.779730655
1803,1.09712384
1804,0.811675085
1805,1.002647599
1806,1.112788005
1807,0.908822
1808,1.047494037
1809,1.139196922
1810,1.051467762
1811,1.116462986
1812,1.020851069
1813,0.57694676
1814,0.551363163
1815,0.56741355
1816,0.762219253
1817,0.650095378
1818,0.891214756
1819,1.223681841
1820,1.086063142
1821,1.13394873
1822,1.092020753
1823,1.554555366
1824,1.19716709
1825,0.971034287
1826,1.233131904
1827,0.738607352
1828,1.308904209
1829,1.127010971
1830,0.955909324
1831,1.496149102
1832,1.202852704
1833,0.935543565
1834,1.300996242
1835,0.745354061
1836,0.591317518
1837,0.702103778
1838,0.919644705
1839,1.016490293
1840,1.008282225
1841,1.463569418
1842,1.335083329
1843,0.9970449
1844,0.802393808
1845,1.22724033
1846,1.10577078
1847,1.432602855
1848,1.102295282
1849,0.787917415
1850,1.250346051
1851,1.018599044
1852,1.241656355
1853,1.249497462
1854,1.171646364
1855,1.221314584
1856,0.852754169
1857,0.644154656
1858,0.549088469
1859,1.172649766
1860,0.712906746
1861,1.444714805
1862,1.016017869
1863,1.212136835
1864,1.059589944
1865,1.085843184
1866,1.017333618
1867,0.939770821
1868,1.304912459
1869,0.955909324
1870,1.022578865
1871,1.016490461
1872,1.133425283
1873,0.874243462
1874,1.453709378
1875,1.238226804
1876,1.011495893
1877,1.17612105
1878,1.074751149
1879,1.304674554
1880,1.00983133
1881,0.969926512
1882,0.943619194
1883,1.037524359
1884,0.82267314
1885,1.038889742
1886,1.063610813
1887,1.259085765
1888,0.687247401
1889,1.348809081
1890,1.185489504
1891,0.65762373
1892,0.967710274
1893,0.994144935
1894,0.851071342
1895,0.829750589
1896,1.002167472
1897,1.315695107
1898,0.571633338
1899,1.150033329
1900,1.014207142
1901,0.78221125
1902,1.140568181
1903,1.004489973
1904,0.715176555
1905,1.243412357
1906,0.590105925
1907,0.956398605
1908,1.329154544
1909,1.082247252
1910,0.572600143
1911,1.008149738
1912,0.935088125
1913,0.603270492
1914,0.659867235
1915,1.00991184
1916,0.946407509
1917,0.883548833
1918,1.066616958
1919,0.966742287
1920,1.231587001
1921,0.988367527
1922,0.779677399
1923,0.986055184
1924,0.818623715
1925,0.669590373
1926,0.843038194
1927,1.723873895
1928,0.98837271
1929,0.741304452
1930,0.682012455
1931,0.644082095
1932,0.595396627
1933,1.150237837
1934,1.442535311
1935,1.087117484
1936,1.05037776
1937,1.09354765
1938,0.601825353
1939,0.808555367
1940,1.150711898
1941,1.054718323
1942,0.710638414
1943,0.956859574
1944,1.053424906
1945,0.730783206
1946,0.706227969
1947,1.081710051
1948,1.189518373
1949,1.376138753
1950,1.354639841
1951,1.222885691
1952,1.140453739
1953,0.938359572
1954,0.651852243
1955,0.581796286
1956,1.137720058
1957,0.894645209
1958,0.869427502
1959,1.087012314
1960,1.093520635
1961,0.940552948
1962,1.095409824
1963,0.986669741
1964,0.868454747
1965,1.028269234
1966,0.896886735
1967,0.979299935
1968,1.063028321
1969,1.140391274
1970,0.762648871
1971,0.951405594
1972,1.093625544
1973,1.371597046
1974,1.403059658
1975,1.085766391
1976,1.037524359
1977,0.973627729
1978,0.974530102
1979,1.051167826
1980,1.139539599
1981,0.593163752
1982,1.059894288
1983,1.265350002
1984,1.096489535
1985,0.900277426
1986,0.872022041
1987,1.006255885
1988,1.341125154
1989,1.052522226
1990,0.773365345
1991,0.945155376
1992,1.453835135
1993,0.993946361
1994,0.893269286
1995,1.098711378
1996,1.089518126
1997,1.186139582
1998,1.169271927
1999,0.790861296
2000,0.796724301
2001,1.182393297
2002,0.968200972
2003,0.899823611
2004,1.256925146
2005,0.942274182
2006,1.039500807
2007,0.55529218
2008,1.141903183
2009,1.072492159
2010,1.321418562
2011,1.081268398
2012,1.043905395
2013,0.953265541
2014,1.41055583
2015,1.354687055
2016,0.919132056
2017,0.625517521
2018,0.834264181
2019,1.081137255
2020,1.057905739
2021,1.41670275
2022,1.085727331
2023,1.283150066
2024,0.758307405
2025,1.045208795
2026,1.001100592
2027,1.062537768
2028,0.685936146
2029,0.721647556
2030,0.85061526
2031,1.065554071
2032,1.262701129
2033,0.973505073
2034,1.381709628
2035,0.675758893
2036,1.115422351
2037,1.071331932
2038,1.211792626
2039,1.069917356
2040,1.059856204
2041,0.670682314
2042,0.589817017
2043,1.015075697
2044,0.581611731
2045,1.07991742
2046,0.992522864
2047,1.150034158
2048,0.756046263
2049,1.053127797
2050,1.134021951
2051,1.090702122
2052,1.030781266
2053,1.387030844
2054,1.267392699
2055,1.059898335
2056,1.017887844
2057,1.072375758
2058,1.345047951
2059,0.998513411
2060,1.010706732
2061,0.987111618
2062,0.83501407
2063,1.072355064
2064,1.314006204
2065,1.199168818
2066,1.14088795
2067,1.155082657
2068,0.909843804
2069,1.593849823
2070,1.038889742
2071,0.85525809
2072,1.115341311
2073,1.068693918
2074,0.975450218
2075,0.54067936
2076,0.603549771
2077,0.911366011
2078,0.940666168
2079,0.889083939
2080,1.367910353
2081,0.623177533
2082,1.162549931
2083,0.522578937
2084,0.97263169
2085,1.248194802
2086,0.879641923
2087,1.269163313
2088,1.005989598
2089,1.02269709
2090,1.021835585
2091,1.15605396
2092,1.159565108
2093,0.914558335
2094,0.629656622
2095,0.999668552
2096,0.882585554
2097,1.169726967
2098,0.815169863
2099,0.921114183
2100,0.574016478
2101,0.847178218
2102,1.015839211
2103,1.099075303
2104,0.958291008
2105,1.108487953
2106,1.173495862
2107,0.900945584
2108,0.785251209
2109,0.648212471
2110,1.041311397
2111,0.981975258
2112,0.946545331
2113,0.898521958
2114,0.953940768
2115,1.039294539
2116,0.820505438
2117,0.956553492
2118,0.991896096
2119,1.02651063
2120,1.091008965
2121,1.062004784
2122,1.12250105
2123,1.003503537
2124,1.081530967
2125,1.024554109
2126,1.224607839
2127,1.334693645
2128,1.201076839
2129,1.056356156
2130,0.900651452
2131,0.612720236
2132,1.249204333
2133,0.68121571
2134,0.917974606
2135,0.831897012
2136,0.819110991
2137,0.923569529
2138,0.720751507
2139,0.57362606
2140,0.678641719
2141,1.386291978
2142,0.574160363
2143,0.857719709
2144,1.194856642
2145,0.924202447
2146,0.918028482
2147,1.122884251
2148,1.198649151
2149,0.969181464
2150,0.98907366
2151,0.785270053
2152,1.009404154
2153,1.308870887
2154,1.483700313
2155,0.901919418
2156,1.125827429
2157,0.878135166
2158,0.988643611
2159,1.088253505
2160,0.950930635
2161,1.106416186
2162,1.405556269
2163,1.046375103
2164,1.187607604
2165,1.235889074
2166,0.789072845
2167,0.819389951
2168,1.280757252
2169,1.343966918
2170,1.037763684
2171,1.177184923
2172,1.087265655
2173,1.003860487
2174,0.928146587
2175,0.784509941
2176,1.111706889
2177,1.024750818
2178,1.145657885
2179,0.645973892
2180,0.644839338
2181,0.853028608
2182,1.015356435
2183,1.122639073
2184,0.896886735
2185,1.129268194
2186,0.944699877
2187,0.831200705
2188,1.109494511
2189,1.08282309
2190,0.807621746
2191,0.668510628
2192,0.896886735
2193,0.948327557
2194,0.934044578
2195,1.232458459
2196,0.898747215
2197,0.9568645
2198,1.134232178
2199,1.171102388
2200,0.873823178
2201,1.119596689
2202,1.137304755
2203,1.428322325
2204,0.840717239
2205,0.910441117
2206,1.172675147
2207,0.896886735
2208,1.224754938
2209,0.744387375
2210,0.911316017
2211,0.690431757
2212,1.162394117
2213,0.863080901
2214,1.082512382
2215,0.82875943
2216,0.952067094
2217,1.078327925
2218,0.72287048
2219,1.256488738
2220,0.935868206
2221,1.192836199
2222,0.987668367
2223,0.685413123
2224,0.5643709
2225,1.134700755
2226,1.259620488
2227,1.011616366
2228,1.09572135
2229,0.519490239
2230,0.607538693
2231,0.955721906
2232,0.827451637
2233,1.240454864
2234,1.118236172
2235,1.270690816
2236,0.644582207
2237,0.820518594
2238,0.646712432
2239,0.618895975
2240,1.149070584
2241,1.223710789
2242,0.834242669
2243,0.526076382
2244,0.5298625
2245,1.059671939
2246,1.087428087
2247,1.05506303
2248,1.017975571
2249,1.186291944
2250,0.948026285
2251,0.977201339
2252,0.997812065
2253,0.692018076
2254,0.504752843
2255,1.065139262
2256,1.234396628
2257,1.415994946
2258,0.678104404
2259,0.744036775
2260,1.004493641
2261,1.139035166
2262,0.815933185
2263,1.202633827
2264,1.0644518
2265,1.015029479
2266,1.17612281
2267,1.309918068
2268,0.998434365
2269,1.108261273
2270,1.549984514
2271,1.098717177
2272,0.549265275
2273,0.54304874
2274,0.991088232
2275,1.147910117
2276,1.111642012
2277,0.989079105
2278,0.719625597
2279,1.235830992
2280,1.322164755
2281,0.972168623
2282,1.007637496
2283,1.313084581
2284,1.062756548
2285,0.646158985
2286,0.654506704
2287,1.264750199
2288,0.992457144
2289,1.018906884
2290,0.854844007
2291,0.988616378
2292,1.352009808
2293,1.243432547
2294,0.94038997
2295,1.077636213
2296,1.005078074
2297,1.055924078
2298,1.073071444
2299,1.033448336
2300,1.239093034
2301,1.079749836
2302,1.472812832
2303,1.13853744
2304,0.715516492
2305,0.89501832
2306,1.052445292
2307,0.972168623
2308,1.348260526
2309,1.2173771
2310,0.940862891
2311,1.24449292
2312,1.087260041
2313,0.927686632
2314,0.644490722
2315,0.965765148
2316,0.819083686
2317,0.923538243
2318,0.742063632
2319,1.234341972
2320,1.09611739
2321,1.008348152
2322,0.903400414
2323,1.198873769
2324,1.011636124
2325,1.026604624
2326,0.983041462
2327,0.921656892
2328,1.140689837
2329,1.083730978
2330,0.653138757
2331,1.26160362
2332,1.359230326
2333,0.80923892
2334,0.698359779
2335,0.664447368
2336,0.937491633
2337,0.835253485
2338,1.131666703
2339,0.84448943
2340,1.007084295
2341,1.10729253
2342,1.078743546
2343,1.220503306
2344,1.135110116
2345,0.927700831
2346,1.180321295
2347,1.051429289
2348,1.136045843
2349,0.924432742
2350,0.963472332
2351,0.948732502
2352,0.967915459
2353,1.174491192
2354,0.825614448
2355,0.994542822
2356,0.924807409
2357,0.901135961
2358,1.250998206
2359,1.116673972
2360,1.040646746
2361,1.007436985
2362,1.332252296
2363,0.927837054
2364,0.994574337
2365,1.006055057
2366,0.611053764
2367,1.097401671
2368,1.068172835
2369,1.005586821
2370,1.064561458
2371,0.953680018
2372,0.728329886
2373,0.94531931
2374,1.23053478
2375,0.733678962
2376,1.338012397
2377,1.465521089
2378,1.055887703
2379,1.207398296
2380,1.07158718
2381,0.851539888
2382,0.7675423
2383,1.28388195
2384,0.964867547
2385,0.623590554
2386,0.81605145
2387,1.176144837
2388,1.417284835
2389,1.177469325
2390,1.165044711
2391,1.241351571
2392,1.147916469
2393,0.601571423
2394,0.81605145
2395,1.094387496
2396,0.890113913
2397,1.268209983
2398,0.959177562
2399,1.077395525
2400,0.88958335
2401,0.831172626
2402,0.932863614
2403,1.031772141
2404,0.622268428
2405,0.815514347
2406,1.185608793
2407,0.948156001
2408,0.764048022
2409,0.802160403
2410,0.976037372
2411,0.690733649
2412,0.706089591
2413,0.968044376
2414,0.963361523
2415,1.194270102
2416,1.002633316
2417,0.570471143
2418,0.568466701
2419,1.268631517
2420,0.550789254
2421,1.046922197
2422,0.572198369
2423,0.525435359
2424,0.801674643
2425,0.925233269
2426,1.181395939
2427,1.136806641
2428,1.083992864
2429,1.029343002
2430,1.054722378
2431,1.053284851
2432,1.22583746
2433,0.954268959
2434,0.829643162
2435,1.055469862
2436,1.286548744
2437,0.727897744
2438,0.637403031
2439,0.940927498
2440,1.387030844
2441,1.16348055
2442,0.883686777
2443,0.947332956
2444,0.631234042
2445,0.895239752
2446,1.18083401
2447,0.838114399
2448,1.013681327
2449,0.957564294
2450,0.559686455
2451,1.057332367
2452,0.894221566
2453,0.968795592
2454,0.997489733
2455,1.203533613
2456,1.200479011
2457,1.141958789
2458,0.850892189
2459,0.57377664
2460,0.599878423
2461,1.534109743
2462,1.331453028
2463,1.178588583
2464,1.107648808
2465,1.067841758
2466,1.023601057
2467,0.718079662
2468,1.038737299
2469,1.067942218
2470,0.79757129
2471,0.853903433
2472,0.914174704
2473,1.400449737
2474,0.83094836
2475,0.560124838
2476,0.584479692
2477,0.890113913
2478,0.826811984
2479,1.059840405
2480,0.999749935
2481,0.901235578
2482,1.254146349
2483,0.890528345
2484,1.29225415
2485,0.681560861
2486,0.853838168
2487,0.99031369
2488,0.747566143
2489,1.041569706
2490,0.596899908
2491,0.715973201
2492,1.144667665
2493,1.150534227
2494,0.836727664
2495,0.872011847
2496,0.923860227
2497,1.300493086
2498,0.998461752
2499,0.813509027
2500,1.107553925
2501,0.616495068
2502,1.218153178
2503,1.094886693
2504,0.958327193
2505,1.292387224
2506,1.185416249
2507,1.17021606
2508,0.93873855
2509,0.910522274
2510,0.998954556
2511,0.951870315
2512,0.97511833
2513,1.092020753
2514,1.3487148
2515,0.885114687
2516,1.095368976
2517,1.074914729
2518,0.945128067
2519,0.796724301
2520,0.776186425
2521,0.813149881
2522,0.601725718
2523,0.664062047
2524,1.22583746
2525,0.726496323
2526,0.83250363
2527,1.084291045
2528,0.569420133
2529,1.133822197
2530,1.284003486
2531,1.258263058
2532,1.409812704
2533,1.174683265
2534,0.927674051
2535,0.966008041
2536,1.160918306
2537,1.562462533
2538,0.891754336
2539,0.814414336
2540,1.158227227
2541,1.152252723
2542,0.913083593
2543,0.627408632
2544,0.954405141
2545,0.939147789
2546,0.777551105
2547,1.198518207
2548,1.282768817
2549,0.792569188
2550,1.055927516
2551,1.229853714
2552,0.568502921
2553,1.37452193
2554,0.956908663
2555,0.956939346
2556,0.676879676
2557,1.128274632
2558,0.652792742
2559,0.964400196
2560,0.550239848
2561,0.814746373
2562,1.106567102
2563,1.223478456
2564,0.946519656
2565,1.159396985
2566,1.235575244
2567,1.033721446
2568,0.861539298
2569,0.995063389
2570,1.148862027
2571,0.864142797
2572,0.6927124
2573,0.790303871
2574,1.008924211
2575,1.242648965
2576,0.605073128
2577,1.348532713
2578,1.169976467
2579,1.267305055
2580,0.933292308
2581,0.626801578
2582,0.968666788
2583,0.737919291
2584,0.716626677
2585,1.373677795
2586,0.99238447
2587,1.048292507
2588,1.30095586
2589,0.76391868
2590,0.973313188
2591,1.076990347
2592,1.238038413
2593,0.922785511
2594,0.984508403
2595,1.121586129
2596,0.539775726
2597,0.997163362
2598,1.190799505
2599,1.505164276
2600,0.716594833
2601,0.822174835
2602,0.928552418
2603,1.15423526
2604,0.935682876
2605,1.279680383
2606,1.318172301
2607,0.673570942
2608,1.000013603
2609,0.871141454
2610,0.881439463
2611,1.208082223
2612,1.059298234
2613,0.725136359
2614,0.643996164
2615,0.574420067
2616,0.955428153
2617,1.170801179
2618,0.857750766
2619,1.146290322
2620,1.365383676
2621,1.650423528
2622,1.13415368
2623,1.05832669
2624,1.121014671
2625,1.07787612
2626,0.991860218
2627,1.073870792
2628,0.970068648
2629,0.814647619
2630,0.77745288
2631,1.097639032
2632,1.010529705
2633,0.870932597
2634,1.004267907
2635,1.07737797
2636,1.059840405
2637,1.377087291
2638,1.312270982
2639,1.100435814
2640,0.794934915
2641,0.918003231
2642,0.997063884
2643,0.759226844
2644,1.377604848
2645,1.336646215
2646,1.382261927
2647,1.208707661
2648,1.424216653
2649,1.263215335
2650,0.924469753
2651,0.759327251
2652,0.829862485
2653,0.956912958
2654,1.126291445
2655,0.638041844
2656,1.155286068
2657,1.008447243
2658,1.337715051
2659,0.610946611
2660,1.129012229
2661,1.022902991
2662,0.588591344
2663,1.303621458
2664,0.860579096
2665,0.816610851
2666,1.172279081
2667,0.895143262
2668,1.104077369
2669,0.984202148
2670,1.102703206
2671,1.057382964
2672,0.581428004
2673,0.558292623
2674,1.133446527
2675,1.344623952
2676,0.982249538
2677,1.027328395
2678,1.024282543
2679,0.984480595
2680,1.029203125
2681,1.072834818
2682,1.373300133
2683,1.026732746
2684,1.031186481
2685,1.032418694
2686,1.145727372
2687,0.667949365
2688,1.113986535
2689,1.037531998
2690,0.545045888
2691,0.992966465
2692,1.024583514
2693,1.016821522
2694,0.945646166
2695,0.974858583
2696,1.283655712
2697,0.923760852
2698,1.050737866
2699,0.750322316
2700,0.856256727
2701,0.739931119
2702,0.541954835
2703,0.903070382
2704,1.063786575
2705,1.057776983
2706,0.572206727
2707,0.883353191
2708,1.041827947
2709,0.956442902
2710,1.245771271
2711,1.252091794
2712,0.827366398
2713,0.920579029
2714,1.030063172
2715,0.58800517
2716,0.63518334
2717,1.153918327
2718,1.196171776
2719,1.029605982
2720,1.126288495
2721,0.730054309
2722,1.156170563
2723,1.041962565
2724,0.602023352
2725,0.671760319
2726,1.027907625
2727,0.920274962
2728,1.204827755
2729,1.166193921
2730,1.095927652
2731,0.698647297
2732,1.012644564
2733,0.865692327
2734,1.278860836
2735,0.885267487
2736,0.868276439
2737,0.965866726
2738,1.232395253
2739,0.9615308
2740,1.162944783
2741,0.849890952
2742,0.946567645
2743,0.998906007
2744,0.896738705
2745,1.061823956
2746,0.686745954
2747,1.040095219
2748,0.890734802
2749,0.951850012
2750,0.834647549
2751,0.726221285
2752,0.54583739
2753,1.022988518
2754,1.145608198
2755,1.137638052
2756,0.938480336
2757,0.844107819
2758,1.048472513
2759,1.044149212
2760,1.009204546
2761,0.839147245
2762,0.958355536
2763,0.66624215
2764,1.236087466
2765,0.836949162
2766,1.042344037
2767,1.424109305
2768,1.385564449
2769,1.214047042
2770,0.997530302
2771,1.095749381
2772,1.045302042
2773,0.794899377
2774,0.806939633
2775,1.05737382
2776,0.906775906
2777,0.842122473
2778,1.337147734
2779,0.713640733
2780,1.001410454
2781,0.964357315
2782,0.690755529
2783,0.867476569
2784,0.854090503
2785,1.272604563
2786,0.910806205
2787,1.29747382
2788,1.125230945
2789,1.180045236
2790,0.667838427
2791,0.988476933
2792,1.118534977
2793,0.846563784
2794,0.96797861
2795,0.932394757
2796,1.194755382
2797,1.008808573
2798,0.937446066
2799,1.189423256
2800,0.98894774
2801,1.055380504
2802,1.202753804
2803,0.600408984
2804,0.731629241
2805,1.181298268
2806,0.738002597
2807,1.009020653
2808,1.161575476
2809,1.241054931
2810,0.761543699
2811,0.900793143
2812,1.013739292
2813,1.129634773
2814,1.112712189
2815,1.053895975
2816,1.093612885
2817,1.140100283
2818,1.204711632
2819,1.003959508
2820,1.097560492
2821,1.113421404
2822,1.042382791
2823,1.227467691
2824,1.109314777
2825,1.051890453
2826,1.459472926
2827,0.849487647
2828,1.006740441
2829,0.815434602
2830,0.975829607
2831,0.660383166
2832,1.039237758
2833,0.761068068
2834,0.640585118
2835,1.038889742
2836,0.961248338
2837,0.967694327
2838,0.930518477
2839,1.072237481
2840,1.076218432
2841,1.029343002
2842,0.954134603
2843,0.759820153
2844,1.122747935
2845,1.005811661
2846,1.399023018
2847,1.165291437
2848,1.084772963
2849,0.96660706
2850,0.855373927
2851,0.727435847
2852,1.206707097
2853,1.305885429
2854,1.298523916
2855,1.343797732
2856,1.212217044
2857,1.574469015
2858,1.467759929
2859,0.987525767
2860,0.67251769
2861,1.101186239
2862,1.002311971
2863,1.000107816
2864,1.320079002
2865,1.103473937
2866,1.033288154
2867,0.992637202
2868,0.687124924
2869,1.086897277
2870,0.811254228
2871,0.766779659
2872,1.126513826
2873,0.893819796
2874,1.261132104
2875,0.633610481
2876,0.995299963
2877,0.986009099
2878,0.938407593
2879,0.976876462
2880,0.947139406
2881,0.955909324
2882,0.792982374
2883,0.660779367
2884,1.174514817
2885,1.088533658
2886,0.999583354
2887,1.328329621
2888,0.868669135
2889,0.590139814
2890,0.892919493
2891,1.083344161
2892,1.106254983
2893,0.969104494
2894,1.490113651
2895,1.037926927
2896,0.913711067
2897,1.34653513
2898,1.088728667
2899,1.19349109
2900,0.97900512
2901,0.892251033
2902,0.845675442
2903,1.002650902
2904,1.12292272
2905,1.170875074
2906,1.094878627
2907,0.660027452
2908,1.125841259
2909,0.625313067
2910,1.084762029
2911,1.103490986
2912,0.958826461
2913,1.25915801
2914,1.208607502
2915,0.731339632
2916,0.92555486
2917,1.023828783
2918,1.002781382
2919,1.138215197
2920,0.697084513
2921,0.798189716
2922,0.607538693
2923,0.585891525
2924,0.565850065
2925,1.015877824
2926,1.150949969
2927,0.599303739
2928,0.894661841
2929,0.977627187
2930,0.786218527
2931,0.78781696
2932,1.208546964
2933,1.121029986
2934,0.887523159
2935,0.596587509
2936,1.120037903
2937,1.090663469
2938,1.122469751
2939,0.829226405
2940,0.941623207
2941,0.983625996
2942,0.949420737
2943,0.580752508
2944,1.046901046
2945,1.098634893
2946,0.959568879
2947,1.157709155
2948,0.971704781
2949,1.05230036
2950,0.652283029
2951,1.547501356
2952,1.572045226
2953,1.191014429
2954,1.141582638
2955,1.059743936
2956,0.59056729
2957,0.922592214
2958,0.946272581
2959,0.999387527
2960,0.873420976
2961,1.074137944
2962,0.982372619
2963,0.946464542
2964,0.887964994
2965,0.929254186
2966,1.061024545
2967,1.072724653
2968,1.254882857
2969,1.234630613
2970,1.485687494
2971,0.886206094
2972,1.009091343
2973,0.762265535
2974,1.300941615
2975,1.065676362
2976,1.140070264
2977,1.003354368
2978,1.604397087
2979,1.163949694
2980,0.883618558
2981,1.135169977
2982,0.846368217
2983,0.985915969
2984,0.899371067
2985,1.221797271
2986,1.426907266
2987,0.941676175
2988,1.169156698
2989,1.264873182
2990,0.807621746
2991,0.909977777
2992,1.15682623
2993,1.330624638
2994,1.094745209
2995,1.057022152
2996,0.823681849
2997,1.330155219
2998,1.163796159
2999,0.862608914
3000,0.838474623
3001,1.234062859
3002,0.664541045
3003,0.958533971
3004,1.343705503
3005,0.963862204
3006,1.371734297
3007,1.06445039
3008,1.216512944
3009,0.686642769
3010,1.181019535
3011,1.058411356
3012,1.09080091
3013,1.024145978
3014,0.79796085
3015,1.080554735
3016,1.267601523
3017,1.218430351
3018,0.942084731
3019,1.1449669
3020,1.03416959
3021,0.912220265
3022,1.272349853
3023,0.771164919
3024,1.057595442
3025,0.770434442
3026,1.050471764
3027,1.083407906
3028,1.177768794
3029,1.293536209
3030,0.771351248
3031,0.620283369
3032,0.923724814
3033,0.997832736
3034,0.637156374
3035,0.992607202
3036,0.647892193
3037,1.223707872
3038,0.940597701
3039,0.813675882
3040,1.196297279
3041,0.643039606
3042,1.088662551
3043,1.292029946
3044,1.297282631
3045,0.96320951
3046,0.788721609
3047,1.484625368
3048,0.644349732
3049,1.020727334
3050,0.861014832
3051,0.943662154
3052,1.048753627
3053,1.302666277
3054,0.934170153
3055,0.66421913
3056,1.003656569
3057,1.002196344
3058,0.922743775
3059,1.107475214
3060,1.068706133
3061,1.199809843
3062,1.214267354
3063,0.9125446
3064,1.264685818
3065,0.792569188
3066,1.237968477
3067,0.779087808
3068,1.000143272
3069,0.852488167
3070,0.803020571
3071,1.198252246
3072,0.802822885
3073,1.388115832
3074,1.344899388
3075,1.051156587
3076,0.909450109
3077,0.853509352
3078,0.994042117
3079,1.065503389
3080,0.839921811
3081,0.907217561
3082,0.965104624
3083,1.071404958
3084,0.798111394
3085,1.18386907
3086,0.931476979
3087,0.97295613
3088,1.345336967
3089,1.034231603
3090,0.826455114
3091,0.835682867
3092,1.256342408
3093,0.981975258
3094,0.958458373
3095,0.836095972
3096,0.832135364
3097,1.101155714
3098,1.256958613
3099,0.588586038
3100,1.252808113
3101,0.925045688
3102,0.875607018
3103,0.6709743
3104,1.168631712
3105,1.260607103
3106,1.30221433
3107,0.930703193
3108,1.094587794
3109,0.820755358
3110,0.897797509
3111,0.746573063
3112,0.999823045
3113,0.668218285
3114,1.246886801
3115,0.910428394
3116,1.000390524
3117,0.907003
3118,0.840640893
3119,0.914665254
3120,1.05503512
3121,1.092386835
3122,1.095903213
3123,0.635357521
3124,1.319727402
3125,0.611389868
3126,0.601269105
3127,1.036629941
3128,1.152304064
3129,1.152755613
3130,0.562080265
3131,1.435361554
3132,0.975929425
3133,1.47164831
3134,1.105186541
3135,0.711065224
3136,0.58703044
3137,1.20401711
3138,1.193159282
3139,1.607173883
3140,1.095706322
3141,0.937787851
3142,1.1097306
3143,1.068919165
3144,0.735964245
3145,1.085311198
3146,0.852969905
3147,0.978931135
3148,1.000119392
3149,0.685383062
3150,0.610591231
3151,1.23127023
3152,0.917647514
3153,1.018783709
3154,0.944579292
3155,1.027826773
3156,0.886057563
3157,0.873113477
3158,0.895353172
3159,0.806362829
3160,0.626578927
3161,0.954801733
3162,0.781814567
3163,1.177658604
3164,1.003453858
3165,1.088621369
3166,0.970604638
3167,0.862243041
3168,1.300186991
3169,1.30847021
3170,0.982790259
3171,0.773107992
3172,1.107315096
3173,1.460443891
3174,1.064647017
3175,0.714146742
3176,0.605350621
3177,0.960172989
3178,0.916329868
3179,1.291276749
3180,0.898427246
3181,0.986972951
3182,1.251041944
3183,0.94193334
3184,1.024900647
3185,1.3499596
3186,1.007018483
3187,0.544887536
3188,1.026106955
3189,1.070388574
3190,1.120539647
3191,0.686079923
3192,1.048434776
3193,1.07886761
3194,1.011118058
3195,1.185547373
3196,0.797293613
3197,1.050779793
3198,0.830876726
3199,1.048944101
3200,1.516635753
3201,1.394416403
3202,0.886827304
3203,0.805205526
3204,1.298965708
3205,0.909093296
3206,1.543941355
3207,1.198997386
3208,1.135614571
3209,1.093315484
3210,0.842179406
3211,0.991667481
3212,1.131637533
3213,0.72146971
3214,0.935682876
3215,1.113352093
3216,0.934633476
3217,0.808023203
3218,1.063669242
